"file_num","sim_number","size_fracture","volume","gyration_diam","strain"
117,26,315,44240.89,30.95271,"Petite"
117,27,389,63006.21,37.42458,"Petite"
117,28,345,46834.4,32.16991,"Petite"
117,29,330,45494.48,33.8861,"Petite"
117,30,332,40025.28,31.99866,"Petite"
118,1,332,40451.71,31.32163,"Petite"
118,2,281,32308.9,27.87398,"Petite"
118,3,353,49773.92,32.05013,"Petite"
118,4,354,55453.11,34.27366,"Petite"
118,5,291,34172.65,29.00944,"Petite"
118,6,322,37720.7,29.63257,"Petite"
118,7,333,43734.67,31.40104,"Petite"
118,8,300,41843.75,31.15557,"Petite"
118,9,290,36230.8,28.73474,"Petite"
118,10,312,34782.09,30.04237,"Petite"
118,11,287,34332.39,29.87145,"Petite"
118,12,288,29208.63,28.14966,"Petite"
118,13,355,46302.22,32.91713,"Petite"
118,14,308,40446.21,30.21596,"Petite"
118,15,287,34754.08,29.49296,"Petite"
118,16,305,36383.42,28.76188,"Petite"
118,17,293,40058.53,30.29185,"Petite"
118,18,356,49651.07,32.56141,"Petite"
118,19,276,29141.93,28.84984,"Petite"
118,20,282,33102.45,28.30639,"Petite"
118,21,309,39779.65,30.7932,"Petite"
118,22,303,37843.4,30.62079,"Petite"
118,23,342,43119.64,31.25104,"Petite"
118,24,333,42506.81,31.65457,"Petite"
118,25,274,35250.02,29.10485,"Petite"
118,26,312,46951.42,31.1811,"Petite"
118,27,305,35760.97,29.12329,"Petite"
118,28,299,38435.79,30.117,"Petite"
118,29,328,37749.43,29.94625,"Petite"
118,30,319,40297.55,30.36471,"Petite"
119,1,314,39260.07,31.20522,"Petite"
119,2,357,55278.95,35.00435,"Petite"
119,3,298,35160.16,29.82467,"Petite"
119,4,353,56190.14,33.73425,"Petite"
119,5,256,35732.48,28.13695,"Petite"
119,6,339,45075.02,32.51398,"Petite"
119,7,302,37698.43,29.55626,"Petite"
119,8,348,49576.96,33.14876,"Petite"
119,9,305,41538.17,29.58553,"Petite"
119,10,302,33917.88,28.95308,"Petite"
119,11,340,48725.26,34.51575,"Petite"
119,12,323,39299.38,30.57352,"Petite"
119,13,292,36175.37,29.93586,"Petite"
119,14,350,49581.54,31.9722,"Petite"
119,15,302,39363.14,30.11686,"Petite"
119,16,284,28469.49,28.07643,"Petite"
119,17,293,41548.65,30.01758,"Petite"
119,18,338,39891.2,30.50148,"Petite"
119,19,296,31970.66,28.299,"Petite"
119,20,313,38777.98,30.11117,"Petite"
119,21,345,52440.05,35.20568,"Petite"
119,22,333,43932.55,32.11693,"Petite"
119,23,374,60753.25,36.35927,"Petite"
119,24,252,30403.97,27.70055,"Petite"
119,25,345,44070.51,31.54969,"Petite"
119,26,289,35892.03,30.37918,"Petite"
119,27,316,40065.27,30.5582,"Petite"
119,28,283,32093.4,29.28947,"Petite"
119,29,314,42573.44,31.82049,"Petite"
119,30,307,43393.9,32.51653,"Petite"
12,1,321,42557.41,32.20754,"Petite"
12,2,306,37937.96,31.13406,"Petite"
12,3,310,34318.75,28.75139,"Petite"
12,4,323,41029.15,31.9547,"Petite"
12,5,323,36397.39,30.19923,"Petite"
12,6,312,32769.36,29.60673,"Petite"
12,7,348,47012.88,33.56338,"Petite"
12,8,314,42841.26,30.74142,"Petite"
12,9,316,37356.25,30.21544,"Petite"
12,10,332,38492.68,30.06544,"Petite"
12,11,366,49887.61,32.10375,"Petite"
12,12,287,29187.31,28.51365,"Petite"
12,13,307,40889.91,31.2725,"Petite"
12,14,305,33308.52,29.97809,"Petite"
12,15,309,37313.88,31.86317,"Petite"
12,16,296,37825.57,31.17253,"Petite"
12,17,264,29074.51,27.89491,"Petite"
12,18,311,31618.62,28.89583,"Petite"
12,19,359,54866.49,35.93694,"Petite"
12,20,286,34154.94,28.75516,"Petite"
12,21,315,37770.48,31.73298,"Petite"
12,22,293,35000.23,30.34874,"Petite"
12,23,308,37638.93,30.22439,"Petite"
12,24,280,30170.43,29.19162,"Petite"
12,25,303,35972.69,30.37885,"Petite"
12,26,309,43970.66,30.63248,"Petite"
12,27,317,35933.66,29.75615,"Petite"
12,28,311,39791.99,31.22886,"Petite"
12,29,310,32674.52,28.84537,"Petite"
12,30,266,33236.98,28.86671,"Petite"
120,1,283,37369.89,30.29366,"Petite"
120,2,336,42747.09,33.69816,"Petite"
120,3,329,41660.39,31.60617,"Petite"
120,4,255,30569.76,30.15414,"Petite"
120,5,354,49654.04,35.34239,"Petite"
120,6,337,41040.22,31.36046,"Petite"
120,7,308,32611.7,28.52955,"Petite"
120,8,287,38436.4,30.70838,"Petite"
120,9,297,39139.65,30.42765,"Petite"
120,10,274,33035.97,28.14322,"Petite"
120,11,328,39958.05,31.22779,"Petite"
120,12,303,33031.07,28.69934,"Petite"
120,13,343,50139.45,34.42292,"Petite"
120,14,290,27416.96,27.75554,"Petite"
120,15,350,45785.16,31.37003,"Petite"
120,16,328,42846.78,30.705,"Petite"
120,17,299,33831.65,30.45839,"Petite"
120,18,307,33578.67,29.43122,"Petite"
120,19,319,38839.26,30.35124,"Petite"
120,20,393,52188.07,36.04467,"Petite"
120,21,278,29584.7,29.12151,"Petite"
120,22,312,34320.43,29.83002,"Petite"
120,23,345,46711.43,32.63675,"Petite"
120,24,308,35007.36,29.56508,"Petite"
120,25,341,47181.68,32.75849,"Petite"
120,26,274,30669.58,27.67258,"Petite"
120,27,298,31626.82,29.23526,"Petite"
120,28,283,35573.35,29.99713,"Petite"
120,29,297,41289.36,31.67476,"Petite"
120,30,279,30273.25,28.78482,"Petite"
121,1,328,37590.51,31.73365,"Petite"
121,2,297,39668.12,30.81734,"Petite"
121,3,292,33346.37,29.87704,"Petite"
121,4,339,44202.56,30.79871,"Petite"
121,5,326,40251.2,32.55725,"Petite"
121,6,285,34640.5,28.61336,"Petite"
121,7,288,30670.25,28.40579,"Petite"
121,8,293,31830.69,29.17623,"Petite"
121,9,302,40293.22,30.81498,"Petite"
121,10,312,39978.25,30.45441,"Petite"
121,11,316,37710.92,30.74771,"Petite"
121,12,257,27374.94,28.14901,"Petite"
121,13,245,25680.98,27.40542,"Petite"
121,14,254,22792.21,26.07451,"Petite"
121,15,302,38433.71,30.19011,"Petite"
121,16,252,28722.09,28.60453,"Petite"
121,17,213,15921.46,22.95218,"Petite"
121,18,308,40706.25,31.02908,"Petite"
121,19,272,29326.08,27.63379,"Petite"
121,20,298,31891.3,29.85651,"Petite"
121,21,331,40205.68,31.63604,"Petite"
121,22,307,39297.52,30.2249,"Petite"
121,23,304,31547.16,29.3331,"Petite"
121,24,248,23608.26,27.59137,"Petite"
121,25,289,36241.71,29.53716,"Petite"
121,26,283,28769.88,27.71942,"Petite"
121,27,313,36950.61,31.03793,"Petite"
121,28,313,43180.13,31.44616,"Petite"
121,29,329,36710.2,30.28281,"Petite"
121,30,330,44710.17,32.48217,"Petite"
122,1,311,38073.92,30.28617,"Petite"
122,2,335,48506.08,31.42933,"Petite"
122,3,320,40245.56,30.76588,"Petite"
122,4,342,46590.74,32.15281,"Petite"
122,5,282,31344.37,29.01309,"Petite"
122,6,307,38337.97,29.10961,"Petite"
122,7,274,33233.68,28.87142,"Petite"
122,8,352,50627.3,32.5837,"Petite"
122,9,316,39431.45,30.37602,"Petite"
122,10,302,36541.65,29.69809,"Petite"
122,11,298,40042.58,29.09449,"Petite"
122,12,384,51245.22,34.96616,"Petite"
122,13,290,40859.23,31.40507,"Petite"
122,14,296,41103.95,29.96864,"Petite"
122,15,322,39296.18,30.68035,"Petite"
122,16,287,29449,27.99118,"Petite"
122,17,271,32881.06,28.71587,"Petite"
122,18,298,35465.71,30.10882,"Petite"
122,19,291,39286.24,30.09817,"Petite"
122,20,279,38830.88,30.13513,"Petite"
122,21,311,42542.55,31.82641,"Petite"
122,22,345,47703.17,32.6305,"Petite"
122,23,254,28609.85,28.11254,"Petite"
122,24,369,49785.72,32.96382,"Petite"
122,25,371,51669.18,34.14831,"Petite"
122,26,321,42199.25,30.30324,"Petite"
122,27,257,27998.4,27.44567,"Petite"
122,28,296,33659.07,28.89945,"Petite"
122,29,269,33678.47,29.80395,"Petite"
122,30,321,40483.45,30.57031,"Petite"
123,1,281,29308.89,27.26223,"Petite"
123,2,293,34198.85,27.69532,"Petite"
123,3,294,35293.17,28.81398,"Petite"
123,4,295,37340.9,28.6037,"Petite"
123,5,298,39354.1,30.61353,"Petite"
123,6,278,28951.56,27.99428,"Petite"
123,7,294,33674.27,29.64218,"Petite"
123,8,311,38545.42,30.06881,"Petite"
123,9,282,31940.5,28.21772,"Petite"
123,10,260,26281.29,27.20034,"Petite"
123,11,306,37828.83,32.99621,"Petite"
123,12,336,59151.59,33.79111,"Petite"
123,13,362,52553.68,34.59775,"Petite"
123,14,269,29473.18,27.92076,"Petite"
123,15,366,53213.43,33.28442,"Petite"
123,16,282,37229.68,29.60177,"Petite"
123,17,354,46001.52,30.91639,"Petite"
123,18,370,52466.33,33.72494,"Petite"
123,19,316,38484.69,31.16737,"Petite"
123,20,293,36273.03,29.81874,"Petite"
123,21,260,31852.84,27.99885,"Petite"
123,22,324,46640.97,31.57736,"Petite"
123,23,335,40324.22,30.93144,"Petite"
123,24,401,63951.22,35.45617,"Petite"
123,25,298,38056.11,28.89973,"Petite"
123,26,294,34786.01,29.077,"Petite"
123,27,275,38748.17,30.21619,"Petite"
123,28,294,27414.86,28.95851,"Petite"
123,29,276,28118.07,27.96786,"Petite"
123,30,313,41346.72,32.25362,"Petite"
124,1,289,28387.13,27.1835,"Petite"
124,2,298,35173.96,31.5218,"Petite"
124,3,291,30312.82,28.37875,"Petite"
124,4,274,33723.26,27.95783,"Petite"
124,5,268,29692.44,29.00122,"Petite"
124,6,251,27377.59,27.50893,"Petite"
124,7,256,25832.54,26.62097,"Petite"
124,8,295,35042.45,30.64219,"Petite"
124,9,291,31766.7,28.37406,"Petite"
124,10,260,28820.62,27.95657,"Petite"
124,11,271,30636.23,28.62169,"Petite"
124,12,364,48168.16,33.31948,"Petite"
124,13,258,23948.14,26.44131,"Petite"
124,14,343,46310.25,31.2312,"Petite"
124,15,288,36583.11,29.57546,"Petite"
124,16,295,34649.08,28.94542,"Petite"
124,17,223,22013.47,26.12325,"Petite"
124,18,359,53179.21,34.95117,"Petite"
124,19,305,38514.54,30.17852,"Petite"
124,20,277,28544.35,28.0007,"Petite"
124,21,270,30601.17,28.71879,"Petite"
124,22,294,32085.98,28.96388,"Petite"
124,23,388,47438.85,33.37033,"Petite"
124,24,336,45389.95,32.27408,"Petite"
124,25,322,38457.51,31.92603,"Petite"
124,26,267,27223.27,27.84741,"Petite"
124,27,291,33073.5,28.91024,"Petite"
124,28,354,46759.78,33.64198,"Petite"
124,29,320,39334.73,29.99381,"Petite"
124,30,363,53160.36,34.92269,"Petite"
125,1,294,39066.68,30.36764,"Petite"
125,2,297,31670.61,29.2199,"Petite"
125,3,307,40921.71,30.60367,"Petite"
125,4,327,41988.57,31.86915,"Petite"
125,5,296,41631.71,30.53941,"Petite"
125,6,369,61717.8,35.32375,"Petite"
125,7,363,61788.33,35.97938,"Petite"
125,8,318,37970.46,30.88122,"Petite"
125,9,350,47188.71,31.80536,"Petite"
125,10,308,39575.29,31.99593,"Petite"
125,11,292,39366.57,30.45011,"Petite"
125,12,308,38246.45,30.51951,"Petite"
125,13,299,40327.96,29.5314,"Petite"
125,14,267,36893.07,29.41105,"Petite"
125,15,329,43287.34,31.37686,"Petite"
125,16,408,60520.57,35.05718,"Petite"
125,17,297,35026.03,29.28084,"Petite"
125,18,307,45218.56,31.49597,"Petite"
125,19,295,34185.31,29.3135,"Petite"
125,20,379,51026.16,32.67081,"Petite"
125,21,304,47696.3,32.02045,"Petite"
125,22,311,40275.23,30.53945,"Petite"
125,23,293,37235.5,29.75616,"Petite"
125,24,308,31263.67,28.39321,"Petite"
125,25,300,40222.72,30.29799,"Petite"
125,26,351,44720.17,32.25715,"Petite"
125,27,309,34249.82,29.57065,"Petite"
125,28,352,47775.35,31.756,"Petite"
125,29,372,50853.09,32.98637,"Petite"
125,30,344,47921,31.82651,"Petite"
126,1,357,54659.39,34.97436,"Petite"
126,2,333,45432.68,30.86429,"Petite"
126,3,301,35075.88,29.45233,"Petite"
126,4,352,58181.8,35.01096,"Petite"
126,5,296,32704.49,28.75029,"Petite"
126,6,288,41931.22,31.71215,"Petite"
126,7,333,44350.04,30.7688,"Petite"
126,8,321,43643.03,30.93458,"Petite"
126,9,232,25111.95,26.94538,"Petite"
126,10,284,33583.05,29.84323,"Petite"
126,11,373,55232.39,34.45881,"Petite"
126,12,257,27495.66,28.17731,"Petite"
126,13,301,36101.94,30.05143,"Petite"
126,14,314,35240.99,29.2506,"Petite"
126,15,294,34663.04,28.85034,"Petite"
126,16,293,34472.72,29.6245,"Petite"
126,17,300,31592.56,28.02278,"Petite"
126,18,362,47860.85,32.53297,"Petite"
126,19,322,42975.65,30.87191,"Petite"
126,20,335,41149.83,30.63427,"Petite"
126,21,248,25734.37,27.28671,"Petite"
126,22,249,29018.17,27.68051,"Petite"
126,23,300,33551.11,29.99095,"Petite"
126,24,281,30269.83,28.94807,"Petite"
126,25,277,34820.7,30.59262,"Petite"
126,26,269,29933.53,27.67961,"Petite"
126,27,265,36491.68,28.57959,"Petite"
126,28,250,30684.81,28.10328,"Petite"
126,29,263,29383.08,27.15716,"Petite"
126,30,309,32306.76,28.3027,"Petite"
127,1,355,53404.14,35.04394,"Petite"
127,2,321,46582.65,33.20724,"Petite"
127,3,314,43269.55,32.29383,"Petite"
127,4,363,58674.62,34.34099,"Petite"
127,5,263,31401.19,29.19347,"Petite"
127,6,366,53969.45,34.13266,"Petite"
127,7,321,39905.08,30.84704,"Petite"
127,8,285,32616.2,29.56874,"Petite"
127,9,274,34504.83,28.60746,"Petite"
127,10,297,42454.48,30.21446,"Petite"
127,11,334,44495.27,31.20302,"Petite"
127,12,311,38898.92,31.97798,"Petite"
127,13,302,35212.68,29.28974,"Petite"
127,14,300,39369.37,30.44514,"Petite"
127,15,310,36858.59,31.24683,"Petite"
127,16,303,42117.29,30.97887,"Petite"
127,17,346,54857.61,34.21839,"Petite"
127,18,297,41585.77,29.25661,"Petite"
127,19,305,39849.99,29.21979,"Petite"
127,20,342,50394.44,33.93853,"Petite"
127,21,315,41048.84,32.18201,"Petite"
127,22,343,46615.04,32.03428,"Petite"
127,23,294,38181.13,30.33751,"Petite"
127,24,276,31893.92,28.9969,"Petite"
127,25,229,23451.2,25.77641,"Petite"
127,26,309,47080.63,31.59163,"Petite"
127,27,329,45512.1,32.67893,"Petite"
127,28,291,41172.68,30.33556,"Petite"
127,29,345,47713.81,32.54668,"Petite"
127,30,319,43930.24,31.40093,"Petite"
128,1,258,28704.42,27.88132,"Petite"
128,2,266,28030.99,27.52679,"Petite"
128,3,292,32655.22,29.18733,"Petite"
128,4,311,42826.62,31.48735,"Petite"
128,5,329,41113.47,30.35223,"Petite"
128,6,327,44219.37,32.02612,"Petite"
128,7,280,30341.37,27.47973,"Petite"
128,8,397,61407.67,35.93865,"Petite"
128,9,363,56196.34,34.87808,"Petite"
128,10,292,33614.26,29.85544,"Petite"
128,11,271,33641.89,29.90557,"Petite"
128,12,338,44213.38,30.35559,"Petite"
128,13,298,43047.11,30.63314,"Petite"
128,14,275,31853.6,28.21357,"Petite"
128,15,352,43563.17,32.86676,"Petite"
128,16,260,23467.05,27.0793,"Petite"
128,17,326,41534.74,30.47983,"Petite"
128,18,327,47896.02,30.67614,"Petite"
128,19,311,39258.3,29.78915,"Petite"
128,20,277,30024.61,27.85851,"Petite"
128,21,302,38330.23,29.55498,"Petite"
128,22,283,34906.21,29.32818,"Petite"
128,23,311,44352.18,31.55935,"Petite"
128,24,310,42996.89,30.68061,"Petite"
128,25,275,28705.32,28.01829,"Petite"
128,26,298,29415.92,27.76737,"Petite"
128,27,312,43337.06,32.78872,"Petite"
128,28,317,45296.16,30.94156,"Petite"
128,29,313,41047.22,30.21917,"Petite"
128,30,308,42939.07,30.92315,"Petite"
129,1,303,34068.86,29.93126,"Petite"
129,2,322,37798.91,29.82292,"Petite"
129,3,345,43921.28,31.98307,"Petite"
129,4,288,31620.91,30.44677,"Petite"
129,5,291,37102.27,30.39622,"Petite"
129,6,323,37309.46,30.28744,"Petite"
129,7,364,44103.61,34.01744,"Petite"
129,8,352,41245.37,32.69159,"Petite"
129,9,272,29866.73,27.98723,"Petite"
129,10,293,40652.29,30.46575,"Petite"
129,11,339,39878.51,31.11401,"Petite"
129,12,332,40785.4,31.35695,"Petite"
129,13,261,30727.49,28.7477,"Petite"
129,14,289,31626.61,28.80747,"Petite"
129,15,310,39487.35,30.56553,"Petite"
129,16,344,46923.43,34.18143,"Petite"
129,17,223,26239.27,27.1243,"Petite"
129,18,268,31474.08,28.29927,"Petite"
129,19,328,41267.27,31.19653,"Petite"
129,20,295,37692.45,29.59885,"Petite"
129,21,287,34950.14,29.77836,"Petite"
129,22,338,42441.52,31.44161,"Petite"
129,23,324,40642.31,30.8717,"Petite"
129,24,330,41850.65,31.94838,"Petite"
129,25,321,41272.16,31.67158,"Petite"
129,26,336,43056.25,31.16029,"Petite"
129,27,229,21653.94,26.28532,"Petite"
129,28,312,40897.98,30.50366,"Petite"
129,29,294,36403.6,29.24013,"Petite"
129,30,357,42635.3,32.18333,"Petite"
13,1,306,37227.47,30.72523,"Petite"
13,2,381,50295.29,34.59222,"Petite"
13,3,338,39377.76,31.48243,"Petite"
13,4,301,37027.51,31.25893,"Petite"
13,5,289,36990.7,28.8735,"Petite"
13,6,337,46781.1,33.59411,"Petite"
13,7,282,32228.32,30.95108,"Petite"
13,8,321,41506.95,30.12053,"Petite"
13,9,321,46232.41,31.64392,"Petite"
13,10,301,36415.7,30.35146,"Petite"
13,11,306,34348.36,31.85485,"Petite"
13,12,304,41875.41,30.85709,"Petite"
13,13,300,37874.22,29.44665,"Petite"
13,14,329,43736.78,31.28712,"Petite"
13,15,279,36988.56,29.5715,"Petite"
13,16,310,44656.93,31.88294,"Petite"
13,17,308,35281.14,30.17994,"Petite"
13,18,293,38362.18,31.10498,"Petite"
13,19,298,39476.67,30.29877,"Petite"
13,20,308,35098.35,29.47248,"Petite"
13,21,384,54760.98,35.05193,"Petite"
13,22,267,31191.41,26.88759,"Petite"
13,23,372,51634.4,34.98798,"Petite"
13,24,267,30301.38,28.28196,"Petite"
13,25,310,38555.36,30.39084,"Petite"
13,26,331,45328.17,31.12862,"Petite"
13,27,332,47177.79,32.39848,"Petite"
13,28,300,44548.64,30.42298,"Petite"
13,29,307,36558.3,31.13682,"Petite"
13,30,266,32582.39,27.62291,"Petite"
130,1,304,35749.87,29.5277,"Petite"
130,2,296,36687.34,29.35497,"Petite"
130,3,294,31404.99,29.26296,"Petite"
130,4,330,43957.76,32.02813,"Petite"
130,5,321,40895.4,30.80666,"Petite"
130,6,282,32992,27.80669,"Petite"
130,7,294,35829.45,29.35883,"Petite"
130,8,331,41336.18,30.62736,"Petite"
130,9,286,33902.84,29.03804,"Petite"
130,10,286,27105.13,27.5574,"Petite"
130,11,276,26654.17,28.05807,"Petite"
130,12,293,36653.98,30.12051,"Petite"
130,13,291,30220.23,29.90872,"Petite"
130,14,286,33267.08,28.88109,"Petite"
130,15,366,48695.34,34.25356,"Petite"
130,16,334,43806.09,32.64867,"Petite"
130,17,324,35181.78,30.18011,"Petite"
130,18,283,33395.35,28.70711,"Petite"
130,19,321,39196.53,30.52507,"Petite"
130,20,362,44714.1,31.32128,"Petite"
130,21,286,29402.31,27.80495,"Petite"
130,22,271,30385.55,29.81338,"Petite"
130,23,302,40433.27,30.57722,"Petite"
130,24,255,28398.53,26.96707,"Petite"
130,25,297,30956.7,28.64969,"Petite"
130,26,283,28943.42,28.79845,"Petite"
130,27,258,26312.71,27.00403,"Petite"
130,28,233,18941.56,24.18889,"Petite"
130,29,258,26200.98,27.42832,"Petite"
130,30,284,32936.46,28.62829,"Petite"
131,1,313,40335.56,32.81545,"Petite"
131,2,378,52492.72,34.68052,"Petite"
131,3,326,43265.73,30.62116,"Petite"
131,4,280,31843.86,28.56957,"Petite"
131,5,363,53014.61,34.46288,"Petite"
131,6,281,32388.33,29.23628,"Petite"
131,7,270,31417.36,28.29978,"Petite"
131,8,272,32075.27,28.53544,"Petite"
131,9,328,48665.21,32.82238,"Petite"
131,10,360,59667.5,35.65242,"Petite"
131,11,297,34597.86,29.84913,"Petite"
131,12,232,20887.7,24.97524,"Petite"
131,13,308,37411.12,30.25107,"Petite"
131,14,325,49341.48,33.11551,"Petite"
131,15,279,37413.92,32.71523,"Petite"
131,16,283,28882.51,27.91051,"Petite"
131,17,280,29423.06,28.04107,"Petite"
131,18,284,32888.06,30.21374,"Petite"
131,19,277,30503.55,28.92664,"Petite"
131,20,279,27958.31,28.76507,"Petite"
131,21,260,30072.27,27.96857,"Petite"
131,22,307,33089.95,29.97976,"Petite"
131,23,344,43295.54,30.61362,"Petite"
131,24,283,30800.47,29.16956,"Petite"
131,25,251,28220.76,28.85976,"Petite"
131,26,316,38560.31,30.6924,"Petite"
131,27,277,30814.17,28.81042,"Petite"
131,28,323,45962.84,33.70926,"Petite"
131,29,260,28321.93,27.29639,"Petite"
131,30,325,38404.07,30.24326,"Petite"
132,1,356,45891.03,34.52493,"Petite"
132,2,248,30849.59,28.92118,"Petite"
132,3,316,39893.79,30.51875,"Petite"
132,4,281,34440.34,28.92455,"Petite"
132,5,296,36767.64,30.112,"Petite"
132,6,282,31119.87,28.65781,"Petite"
132,7,309,42214.81,30.50277,"Petite"
132,8,330,39457.61,30.79876,"Petite"
132,9,355,47051.24,33.95106,"Petite"
132,10,364,46229.44,33.38081,"Petite"
132,11,324,43036.03,31.40211,"Petite"
132,12,328,40183.89,29.2315,"Petite"
132,13,304,37647.51,29.79045,"Petite"
132,14,351,46384.63,33.5728,"Petite"
132,15,271,31582.7,27.16635,"Petite"
132,16,287,33596.39,28.08636,"Petite"
132,17,285,32163.62,31.00684,"Petite"
132,18,304,31705.41,28.87015,"Petite"
132,19,349,39776.47,31.26518,"Petite"
132,20,350,50526.14,34.73575,"Petite"
132,21,374,49978.36,34.58176,"Petite"
132,22,256,29807.59,26.66728,"Petite"
132,23,312,41012.07,31.20743,"Petite"
132,24,333,37527.31,30.61062,"Petite"
132,25,300,38130.92,30.4043,"Petite"
132,26,308,33331.51,28.80812,"Petite"
132,27,300,31336.57,29.23722,"Petite"
132,28,287,33433.14,29.71719,"Petite"
132,29,327,36665.04,30.61842,"Petite"
132,30,300,34358.02,28.59454,"Petite"
133,1,297,37174.76,30.78369,"Petite"
133,2,334,44158.8,33.18343,"Petite"
133,3,328,38849.23,30.31243,"Petite"
133,4,303,36300.64,30.85211,"Petite"
133,5,294,34579.44,30.75891,"Petite"
133,6,284,28407.96,27.08465,"Petite"
133,7,376,55201.38,34.1598,"Petite"
133,8,308,48545.27,32.28906,"Petite"
133,9,325,45511.44,32.63183,"Petite"
133,10,332,43951.12,31.95221,"Petite"
133,11,329,45454.35,31.5128,"Petite"
133,12,305,36643.28,30.65526,"Petite"
133,13,232,22070.94,25.64514,"Petite"
133,14,293,47721.13,32.01416,"Petite"
133,15,356,46029.61,31.79624,"Petite"
133,16,327,37198.96,30.20525,"Petite"
133,17,249,25534.85,26.34148,"Petite"
133,18,315,40199.11,30.81995,"Petite"
133,19,275,39111.88,30.0872,"Petite"
133,20,300,32772.37,28.18706,"Petite"
133,21,306,37639.07,30.71329,"Petite"
133,22,331,40799.51,31.69936,"Petite"
133,23,314,49263.09,31.39733,"Petite"
133,24,327,40544.19,32.56758,"Petite"
133,25,320,41866.79,32.06781,"Petite"
133,26,347,49435.7,32.935,"Petite"
133,27,349,47083.55,32.92143,"Petite"
133,28,313,45465.58,32.44418,"Petite"
133,29,301,35907.19,29.15735,"Petite"
133,30,325,35805.21,29.63623,"Petite"
134,1,276,32460.66,29.51867,"Petite"
134,2,349,44400.64,34.8958,"Petite"
134,3,277,34032.21,28.47794,"Petite"
134,4,318,37331.7,29.98394,"Petite"
134,5,288,28665.19,27.80079,"Petite"
134,6,343,43068.12,32.57664,"Petite"
134,7,289,32818.62,30.42934,"Petite"
134,8,316,37085.5,30.65957,"Petite"
134,9,281,29730.69,28.04323,"Petite"
134,10,310,36827.64,30.46534,"Petite"
134,11,274,29488.07,29.12357,"Petite"
134,12,298,29732.84,28.4747,"Petite"
134,13,299,30757.2,28.5769,"Petite"
134,14,360,40443.52,30.97784,"Petite"
134,15,349,51245.75,34.42824,"Petite"
134,16,291,34433.55,29.51324,"Petite"
134,17,318,40347.7,30.64714,"Petite"
134,18,373,43624.06,30.93027,"Petite"
134,19,286,29415.85,30.02761,"Petite"
134,20,297,32045.3,29.48644,"Petite"
134,21,322,43097.86,31.42147,"Petite"
134,22,375,53058.66,33.3938,"Petite"
134,23,270,28836.24,27.74619,"Petite"
134,24,315,35454.46,30.0525,"Petite"
134,25,295,34530.76,28.63746,"Petite"
134,26,274,33440.15,29.30655,"Petite"
134,27,368,53166.29,34.67156,"Petite"
134,28,300,33499.69,29.49408,"Petite"
134,29,324,36246.72,30.22776,"Petite"
134,30,306,38157.59,29.61256,"Petite"
135,1,263,28520.15,27.60893,"Petite"
135,2,291,42683.68,30.26335,"Petite"
135,3,298,37319.74,29.15351,"Petite"
135,4,375,53622.92,35.6569,"Petite"
