"date","strain","image_num","replicate","Area","Mean","StdDev","Min","Max","X","Y","Perim.","Major","Minor","Angle","Circ.","IntDen","Median","X.Area","RawIntDen","Slice","AR","Round","Solidity","volume"
"2025may19","petite","001","4",1131.45003,255,0,255,255,11719.56364,14292.60313,179.69029,41.47965,34.73045,99.43573,0.44035,288519.75778,255,100,536265,1,1.19433,0.83729,0.85907,37368.3456934354
"2025may19","petite","001","4",1862.61531,255,0,255,255,11111.20771,14387.62455,205.34108,51.36643,46.16936,124.43068,0.55511,474966.9051,255,100,882810,1,1.11257,0.89882,0.87946,70963.7849928508
"2025may19","petite","001","4",1260.57414,255,0,255,255,4529.00364,14384.58335,207.77167,43.15757,37.1896,170.5967,0.36695,321446.40631,255,100,597465,1,1.16047,0.86172,0.83336,42089.0935964179
"2025may19","petite","001","4",649.9247,255,0,255,255,3786.7395,14382.53805,174.39943,34.95766,23.67178,145.84848,0.26852,165730.79762,255,100,308040,1,1.47677,0.67716,0.75241,22367.9243138399
"2025may19","petite","001","4",1682.91759,255,0,255,255,9447.50612,14404.39911,255.53161,46.61114,45.97092,49.48577,0.32388,429143.98589,255,100,797640,1,1.01393,0.98626,0.84131,53023.4274215176
"2025may19","petite","001","4",1581.23235,255,0,255,255,5336.22718,14420.03691,216.21768,46.15128,43.62366,94.47373,0.42503,403214.25017,255,100,749445,1,1.05794,0.94523,0.89034,51469.4910980977
"2025may19","petite","001","4",90.9249,255,0,255,255,11031.95464,14502.11361,71.54459,22.58657,5.12557,138.26329,0.22322,23185.84834,255,100,43095,1,4.40664,0.22693,0.60465,6033.2243337157
"2025may19","petite","001","4",75.3224,255,0,255,255,11048.08688,14515.96408,54.44407,16.48167,5.8188,142.06609,0.31932,19207.21164,255,100,35700,1,2.83249,0.35305,0.58824,2344.24104314853
"2025may19","petite","001","4",1367.10153,255,0,255,255,11129.87559,14582.50256,216.14396,48.52257,35.87295,143.12859,0.36773,348610.89135,255,100,647955,1,1.35262,0.7393,0.87245,59817.741000273
"2025may19","petite","001","4",1506.44797,255,0,255,255,6003.27522,14600.96768,203.51813,45.51067,42.14548,106.02675,0.45704,384144.2329,255,100,714000,1,1.07985,0.92606,0.863,49355.812964845
"2025may19","petite","001","4",1487.07936,255,0,255,255,10803.33177,14608.71406,196.18317,43.68572,43.34158,105.27536,0.48553,379205.23562,255,100,704820,1,1.00794,0.99212,0.88377,43653.3036044064
"2025may19","petite","001","4",290.52925,255,0,255,255,5489.28686,14596.51403,74.5523,26.67027,13.86988,24.8269,0.65687,74084.9592,255,100,137700,1,1.92289,0.52005,0.88307,9933.00969498644
"2025may19","petite","001","4",1696.36802,255,0,255,255,6583.39209,14614.856,226.23493,50.25602,42.9776,134.08224,0.4165,432573.84511,255,100,804015,1,1.16935,0.85517,0.86991,66460.391915024
"2025may19","petite","001","4",1735.10525,255,0,255,255,6429.40977,14920.09929,217.75839,48.93684,45.144,42.9095,0.45982,442451.83967,255,100,822375,1,1.08402,0.9225,0.87755,61362.9724602493
"2025may19","petite","001","4",893.10844,255,0,255,255,6237.59424,14947.14243,152.14284,35.96271,31.62,125.86016,0.48485,227742.65236,255,100,423300,1,1.13734,0.87924,0.84608,24353.1898870263
"2025may19","petite","001","4",722.55701,255,0,255,255,4902.71881,14961.88233,209.66834,38.4836,23.90598,94.69753,0.20655,184252.03742,255,100,342465,1,1.60979,0.6212,0.75471,29841.8469099224
"2025may19","petite","001","4",725.2471,255,0,255,255,9901.79426,14995.32409,158.33623,34.53204,26.74077,75.45401,0.36353,184938.00927,255,100,343740,1,1.29136,0.77438,0.84833,21560.8226968696
"2025may19","petite","001","4",1240.12949,255,0,255,255,10497.56262,14995.9828,214.32101,44.36782,35.58845,15.39576,0.33927,316233.02029,255,100,587775,1,1.24669,0.80212,0.80877,45730.1781475442
"2025may19","petite","001","4",1471.47686,255,0,255,255,7622.89602,15109.2921,222.87127,44.7481,41.86865,95.19736,0.37227,375226.59892,255,100,697425,1,1.06877,0.93565,0.84453,46916.1560492915
"2025may19","petite","001","4",285.14908,255,0,255,255,10007.10122,15108.64696,83.20682,32.37809,11.21324,125.63285,0.51756,72713.01551,255,100,135150,1,2.88749,0.34632,0.83861,17772.6545727197
"2025may19","petite","001","4",1347.1949,255,0,255,255,7686.89698,15221.13031,244.90671,48.51574,35.35557,31.13586,0.28225,343534.6997,255,100,638520,1,1.37222,0.72874,0.81206,59792.4848566383
"2025may19","petite","001","4",434.17983,255,0,255,255,10022.87127,15227.74979,114.5476,26.13219,21.15455,25.85044,0.41582,110715.8557,255,100,205785,1,1.2353,0.80952,0.78809,9343.85399877585
"2025may19","petite","001","4",1535.5009,255,0,255,255,6110.21099,15254.68733,263.93443,53.82522,36.32239,44.99839,0.27699,391552.72882,255,100,727770,1,1.48187,0.67482,0.83353,81649.9763140742
"2025may19","petite","001","4",1240.66751,255,0,255,255,9839.61174,15275.39089,173.89604,45.98315,34.35317,153.32582,0.51557,316370.21466,255,100,588030,1,1.33854,0.74708,0.84686,50909.0248197011
"2025may19","petite","001","4",53.80171,255,0,255,255,7396.21208,15564.7373,41.03262,10.32292,6.63596,109.9212,0.40156,13719.43689,255,100,25500,1,1.5556,0.64284,0.75758,575.97854626015
"2025may19","petite","001","4",132.35221,255,0,255,255,7851.9102,15577.31909,72.90733,17.12449,9.84065,95.88693,0.3129,33749.81475,255,100,62730,1,1.74018,0.57465,0.76636,2629.36913735574
"2025may19","petite","001","4",228.65728,255,0,255,255,7982.01518,15592.03632,92.51217,23.78131,12.2422,112.38104,0.33574,58307.60678,255,100,108375,1,1.94257,0.51478,0.79663,7042.16091907951
"2025may19","petite","001","5",1662.47294,255,0,255,255,7727.73114,118.14397,205.51905,49.34165,42.89938,173.56014,0.49461,423930.59987,255,100,787950,1,1.15017,0.86944,0.86957,62898.4042371465
"2025may19","petite","001","5",1831.41032,255,0,255,255,9162.19371,198.7114,217.255,49.83105,46.7946,31.38771,0.48759,467009.63171,255,100,868020,1,1.06489,0.93907,0.87081,64788.6211747565
"2025may19","petite","001","5",1646.33243,255,0,255,255,6242.9415,304.56237,195.57552,48.68082,43.05957,144.24965,0.54088,419814.76881,255,100,780300,1,1.13055,0.88453,0.87516,60404.9149921212
"2025may19","petite","001","5",1035.68298,255,0,255,255,9824.50277,315.45742,181.58696,42.91229,30.72948,92.8801,0.3947,264099.16012,255,100,490875,1,1.39645,0.7161,0.84914,41375.5419837978
"2025may19","petite","001","5",1194.93605,255,0,255,255,6189.98747,314.25999,163.2406,42.35877,35.91794,22.95147,0.56351,304708.69331,255,100,566355,1,1.17932,0.84795,0.85489,39795.0124094636
"2025may19","petite","001","5",2301.09928,255,0,255,255,8025.77726,349.63697,226.94684,57.25766,51.16958,2.07021,0.56143,586780.31575,255,100,1090635,1,1.11898,0.89367,0.87446,98287.7534006005
"2025may19","petite","001","5",1892.74427,255,0,255,255,9463.84534,381.08459,203.76983,52.75673,45.6798,128.28843,0.57283,482649.78976,255,100,897090,1,1.15492,0.86586,0.8795,76883.3377751257
"2025may19","petite","001","5",1506.44797,255,0,255,255,6492.03564,397.09772,191.07028,45.88543,41.80126,33.05292,0.51853,384144.2329,255,100,714000,1,1.0977,0.91099,0.86088,50585.1497533315
"2025may19","petite","001","5",1444.03798,255,0,255,255,7300.31069,401.19444,168.27976,44.8083,41.03272,170.2412,0.6408,368229.6861,255,100,684420,1,1.09201,0.91574,0.89811,47105.7610106409
"2025may19","petite","001","5",850.06707,255,0,255,255,6489.90611,448.33117,126.03185,35.84624,30.19394,155.91746,0.67252,216767.10285,255,100,402900,1,1.1872,0.84232,0.89926,24117.3422687069
"2025may19","petite","001","5",1143.28641,255,0,255,255,8850.80193,650.25294,165.84917,42.45856,34.28467,8.94684,0.52232,291538.03389,255,100,541875,1,1.23841,0.80749,0.86312,40076.9261881201
"2025may19","petite","001","5",1045.90531,255,0,255,255,8220.4452,751.61169,161.1965,40.66419,32.74842,92.10741,0.50581,266705.85312,255,100,495720,1,1.24171,0.80534,0.86824,35207.4847644086
"2025may19","petite","001","5",1316.52792,255,0,255,255,10396.50807,784.79196,203.26644,45.03333,37.22255,177.0313,0.40041,335714.62068,255,100,623985,1,1.20984,0.82656,0.81296,47819.0351190743
"2025may19","petite","001","5",2331.76625,255,0,255,255,8238.44852,960.8129,242.22442,57.37708,51.74361,74.32154,0.49941,594600.39477,255,100,1105170,1,1.10887,0.90182,0.86732,98904.0213904948
"2025may19","petite","001","5",1636.64812,255,0,255,255,11119.31595,990.72134,197.47218,54.49236,38.24105,0.93842,0.52742,417345.27017,255,100,775710,1,1.42497,0.70177,0.86778,84723.8092167177
"2025may19","petite","001","5",1632.34398,255,0,255,255,5184.10482,997.57145,192.96695,51.50883,40.34969,146.92603,0.55088,416247.71522,255,100,773670,1,1.27656,0.78335,0.8671,71555.6082720786
"2025may19","petite","001","5",1460.1785,255,0,255,255,7697.59023,1020.08906,181.33526,50.87699,36.5422,55.37145,0.55802,372345.51717,255,100,692070,1,1.39228,0.71825,0.8689,68954.5376681741
"2025may19","petite","001","5",1724.88293,255,0,255,255,8861.79004,1054.96657,196.25689,48.92376,44.89003,120.81133,0.56276,439845.14667,255,100,817530,1,1.08986,0.91755,0.89729,61313.7817174519
"2025may19","petite","001","5",1501.0678,255,0,255,255,6467.12596,1133.15405,177.86735,47.4138,40.30934,12.39672,0.59624,382772.28921,255,100,711450,1,1.17625,0.85016,0.87571,55810.1143852272
"2025may19","petite","001","5",986.72342,255,0,255,255,4206.26814,1174.82425,153.50558,43.87403,28.63505,160.81401,0.52621,251614.47255,255,100,467670,1,1.53218,0.65267,0.84848,44220.2512608984
"2025may19","petite","001","5",731.16528,255,0,255,255,8742.39569,1200.26233,132.25577,34.636,26.87807,69.92022,0.52529,186447.14732,255,100,346545,1,1.28863,0.77602,0.84149,21756.1385173067
"2025may19","petite","001","5",1077.1103,255,0,255,255,6875.04229,1246.21277,161.80414,38.30653,35.80119,19.14213,0.517,274663.12652,255,100,510510,1,1.06998,0.9346,0.90323,29431.8161403057
"2025may19","petite","001","5",1388.62222,255,0,255,255,12054.97922,1296.68784,194.89415,43.11121,41.01135,167.85611,0.45941,354098.66611,255,100,658155,1,1.0512,0.95129,0.85013,41953.6025279742
"2025may19","petite","001","5",330.88054,255,0,255,255,4317.53758,1293.29926,84.99923,26.55251,15.86631,164.29501,0.57551,84374.53687,255,100,156825,1,1.67352,0.59754,0.8662,9802.01506205322
"2025may19","petite","001","5",977.57713,255,0,255,255,6967.87272,1395.48559,159.9812,37.7075,33.00908,128.45729,0.47998,249282.16828,255,100,463335,1,1.14234,0.8754,0.85526,28072.5485417587
"2025may19","petite","001","5",66.71412,255,0,255,255,7851.09231,1402.76476,38.09863,10.19695,8.33024,175.16292,0.57758,17012.10174,255,100,31620,1,1.22409,0.81693,0.80782,555.148910254047
"2025may19","petite","001","5",1385.39412,255,0,255,255,11918.2007,1419.96735,185.98794,49.78968,35.42779,149.98293,0.50328,353275.49989,255,100,656625,1,1.40538,0.71155,0.88854,64627.3915396038
"2025may19","petite","001","5",1548.95133,255,0,255,255,4022.62009,1439.11391,193.24918,51.97779,37.94286,56.15664,0.52121,394982.58804,255,100,734145,1,1.3699,0.72998,0.86107,73527.8814328549
"2025may19","petite","001","5",1861.53928,255,0,255,255,11150.5597,1455.35332,235.31912,50.5634,46.87552,109.90514,0.42244,474692.51636,255,100,882300,1,1.07867,0.92706,0.85495,67687.3372873808
"2025may19","petite","001","5",2183.81154,255,0,255,255,12401.42602,1499.49483,223.80434,56.39483,49.30443,129.47261,0.54788,556871.94333,255,100,1035045,1,1.14381,0.87427,0.90826,93911.0070708642
"2025may19","petite","001","5",52.18766,255,0,255,255,3324.33096,1587.74394,26.25843,8.55317,7.76875,54.78217,0.95113,13307.85378,255,100,24735,1,1.10097,0.90829,0.92381,327.62718801213
"2025may19","petite","001","5",1738.33336,255,0,255,255,9760.2257,1637.87875,217.78893,53.48155,41.38464,64.61072,0.46054,443275.00589,255,100,823905,1,1.2923,0.77381,0.86171,80095.9540427717
"2025may19","petite","001","5",2439.9077,255,0,255,255,9398.97246,1665.76726,251.45605,61.68956,50.35839,55.24959,0.48491,622176.46292,255,100,1156425,1,1.22501,0.81632,0.86786,122923.138514159
"2025may19","petite","001","5",1578.54227,255,0,255,255,11743.9054,1827.93156,191.60421,51.04661,39.37308,151.19651,0.54033,402528.27833,255,100,748170,1,1.29648,0.77132,0.87062,69646.5070130584
"2025may19","petite","001","5",1809.35162,255,0,255,255,3564.28955,1900.64356,197.04251,50.88582,45.27269,164.87273,0.58562,461384.66258,255,100,857565,1,1.12399,0.88969,0.88117,68990.4462928648
"2025may19","petite","001","5",1798.59128,255,0,255,255,2952.41967,1952.37935,232.38514,56.01909,40.87959,28.07049,0.41853,458640.7752,255,100,852465,1,1.37034,0.72974,0.86282,92046.3923057745
"2025may19","petite","001","5",1800.74334,255,0,255,255,3787.91066,1956.02054,182.26833,53.14257,43.1439,16.32386,0.68114,459189.55268,255,100,853485,1,1.23175,0.81185,0.9274,78582.5797798342
"2025may19","petite","001","5",1385.39412,255,0,255,255,5166.33682,2031.12718,176.40035,46.57289,37.87479,96.18102,0.55948,353275.49989,255,100,656625,1,1.22965,0.81324,0.88397,52892.9983726883
"2025may19","petite","001","5",1668.39113,255,0,255,255,3967.46099,2054.35851,192.64153,56.01257,37.92473,162.86603,0.56495,425439.73793,255,100,790755,1,1.47694,0.67708,0.87291,92014.2565125677
"2025may19","petite","001","5",1480.08513,255,0,255,255,3265.30157,2067.9729,172.42905,49.84741,37.80544,14.58165,0.62557,377421.70882,255,100,701505,1,1.31852,0.75842,0.88771,64852.4542589075
"2025may19","petite","001","5",1487.07936,255,0,255,255,10523.21492,2137.4773,195.7535,45.68444,41.44536,66.49413,0.48767,379205.23562,255,100,704820,1,1.10228,0.90721,0.8502,49923.3292331961
"2025may19","petite","001","5",2272.58437,255,0,255,255,2748.82124,2151.12925,249.30768,62.484,46.30856,32.12522,0.45947,579509.0142,255,100,1077120,1,1.3493,0.74113,0.85723,127733.582683975
"2025may19","petite","001","5",1565.62986,255,0,255,255,13229.22311,2165.21768,194.36022,47.03394,42.38263,169.56638,0.52082,399235.61347,255,100,742050,1,1.10975,0.90111,0.88316,54479.448778544
"2025may19","petite","001","5",1425.20739,255,0,255,255,7298.29985,2191.54041,183.55734,46.30402,39.18948,161.23805,0.53155,363427.88319,255,100,675495,1,1.18154,0.84635,0.87138,51982.2068867095
"2025may19","petite","001","5",1759.85404,255,0,255,255,12464.26351,2230.31297,221.68651,52.94091,42.32485,46.28613,0.45,448762.78064,255,100,834105,1,1.25082,0.79947,0.83105,77691.3787334029
"2025may19","petite","001","5",1243.89561,255,0,255,255,10616.34806,2275.91785,158.26251,46.85437,33.80212,135.69736,0.62408,317193.38088,255,100,589560,1,1.38614,0.72143,0.89163,53857.8398534441
"2025may19","petite","001","5",1410.14291,255,0,255,255,9686.91945,2286.15933,182.87597,47.61109,37.71075,35.88199,0.52986,359586.44086,255,100,668355,1,1.26253,0.79206,0.86702,56509.6991347968
"2025may19","petite","001","5",2048.76924,255,0,255,255,13446.33208,2376.67201,307.47136,53.27164,48.96741,84.34295,0.27233,522436.15674,255,100,971040,1,1.0879,0.9192,0.82612,79156.5437873372
"2025may19","petite","001","5",1845.93678,255,0,255,255,3238.10565,2434.45151,202.9842,49.82086,47.17542,161.65249,0.56299,470713.87967,255,100,874905,1,1.05608,0.9469,0.8884,64748.8832369744
"2025may19","petite","001","5",1638.26217,255,0,255,255,6929.06802,2494.55527,201.54775,51.78396,40.28082,159.97481,0.5068,417756.85327,255,100,776475,1,1.28557,0.77786,0.88146,72708.3682159839
"2025may19","petite","001","5",1567.24391,255,0,255,255,10749.85558,2508.06643,213.56592,48.68898,40.98416,0.97922,0.4318,399647.19658,255,100,742815,1,1.188,0.84175,0.86414,60435.2957498465
"2025may19","petite","001","5",996.40773,255,0,255,255,3152.33117,2573.57786,161.1965,38.1949,33.21558,101.91881,0.48188,254083.97119,255,100,472260,1,1.14991,0.86963,0.81317,29175.2612926179
"2025may19","petite","001","5",2069.21389,255,0,255,255,11542.5828,2611.40206,218.79571,54.58144,48.26924,88.80295,0.54317,527649.54276,255,100,980730,1,1.13077,0.88435,0.90976,85139.9890941991
"2025may19","petite","001","5",1071.73013,255,0,255,255,10916.12891,2632.51493,150.64531,41.44763,32.92274,121.78955,0.59345,273291.18283,255,100,507960,1,1.25894,0.79432,0.86968,37281.873579405
"2025may19","petite","001","5",1114.7715,255,0,255,255,2626.24603,2729.31397,159.90748,39.9378,35.53954,47.60703,0.54785,284266.73234,255,100,528360,1,1.12376,0.88987,0.85762,33354.2389482352
"2025may19","petite","001","5",1098.09297,255,0,255,255,6555.22796,2731.36833,153.93525,40.07008,34.89226,109.19647,0.58233,280013.70691,255,100,520455,1,1.14839,0.87078,0.88778,33686.7606492317
"2025may19","petite","001","5",1172.87735,255,0,255,255,4691.66273,2729.56999,166.45682,42.7364,34.94337,23.30029,0.53194,299083.72418,255,100,555900,1,1.22302,0.81765,0.88726,40868.8510952797
"2025may19","petite","001","5",1936.32366,255,0,255,255,2153.27032,2745.56172,196.00519,55.63816,44.31138,135.42273,0.63336,493762.53364,255,100,917745,1,1.25562,0.79642,0.89773,90181.3847217839
"2025may19","petite","001","5",1635.03407,255,0,255,255,9285.38098,2784.74702,194.46448,49.60486,41.96746,139.92473,0.54332,416933.68706,255,100,774945,1,1.18198,0.84604,0.87466,63910.3663575996
"2025may19","petite","001","5",1251.42785,255,0,255,255,11597.86741,2787.74463,183.9133,46.07463,34.58232,67.60371,0.46493,319114.10204,255,100,593130,1,1.33232,0.75057,0.8861,51213.4686516768
"2025may19","petite","001","5",62.40999,255,0,255,255,13193.3575,2813.3069,39.7436,10.56995,7.51781,133.54781,0.49651,15914.54679,255,100,29580,1,1.40599,0.71124,0.77592,618.325875507796
"2025may19","petite","001","5",934.53576,255,0,255,255,10441.93578,2855.78717,152.64623,39.6935,29.9769,29.57829,0.504,238306.61876,255,100,442935,1,1.32414,0.75521,0.86763,32745.8906091437
"2025may19","petite","001","5",75.3224,255,0,255,255,4190.33459,2851.89731,51.47955,11.39057,8.41955,89.66155,0.35716,19207.21164,255,100,35700,1,1.35287,0.73917,0.6747,773.811169628424
"2025may19","petite","001","5",1431.12557,255,0,255,255,12554.01313,2884.96421,193.93055,47.57715,38.29918,73.03964,0.47818,364937.02125,255,100,678300,1,1.24225,0.80499,0.84552,56388.9348994227
"2025may19","petite","001","5",1881.98393,255,0,255,255,11932.05344,2909.68148,215.25408,51.67742,46.36873,54.8697,0.51041,479905.90238,255,100,891990,1,1.11449,0.89727,0.84944,72260.5216325422
"2025may19","petite","001","5",61.87197,255,0,255,255,12198.36909,2932.56689,29.3704,9.95426,7.91398,34.81515,0.90133,15777.35242,255,100,29325,1,1.25781,0.79503,0.89147,516.446766471494
"2025may19","petite","001","5",1749.63172,255,0,255,255,10316.90136,2975.15546,215.96598,54.07858,41.19377,84.23209,0.4714,446156.08763,255,100,829260,1,1.31279,0.76174,0.8837,82808.4127606797
"2025may19","petite","001","5",1600.06295,255,0,255,255,13028.02567,2979.88187,190.92284,45.60851,44.66849,135.9502,0.55161,408016.05308,255,100,758370,1,1.02104,0.97939,0.88145,49674.8169453689
"2025may19","petite","001","5",1984.20719,255,0,255,255,10367.25143,3014.41728,224.08657,51.74428,48.82416,57.85535,0.49655,505972.83247,255,100,940440,1,1.05981,0.94357,0.87914,72541.3556177611
"2025may19","petite","001","5",1292.85517,255,0,255,255,5110.96142,3068.04177,169.31709,42.1169,39.08442,57.71265,0.56671,329678.06845,255,100,612765,1,1.07759,0.928,0.86144,39117.2049141831
"2025may19","petite","001","5",1256.27001,255,0,255,255,13717.30847,3152.21602,211.8167,43.95899,36.38693,71.03508,0.35186,320348.85136,255,100,595425,1,1.2081,0.82775,0.85141,44477.6403636603
"2025may19","petite","001","5",1473.09091,255,0,255,255,11987.73709,3167.55218,187.45493,44.75209,41.91084,74.16486,0.5268,375638.18202,255,100,698190,1,1.06779,0.93651,0.90229,46928.7071176876
"2025may19","petite","001","5",1518.28435,255,0,255,255,4683.85712,3190.31943,176.22238,46.47564,41.59469,141.80723,0.61439,387162.50901,255,100,719610,1,1.11735,0.89498,0.9003,52562.3482511111
"2025may19","petite","001","5",1273.48655,255,0,255,255,7603.19103,3224.19641,166.96021,43.37274,37.38416,70.06613,0.57409,324739.07117,255,100,603585,1,1.16019,0.86193,0.8623,42721.7661871181
"2025may19","petite","001","5",1777.60861,255,0,255,255,14226.74472,3307.12309,209.99375,54.29001,41.68947,142.95127,0.50656,453290.19482,255,100,842520,1,1.30225,0.7679,0.90273,83783.4784888143
"2025may19","petite","001","5",1653.86467,255,0,255,255,10449.32593,3350.17707,206.98605,49.54622,42.50104,76.84,0.4851,421735.48997,255,100,783870,1,1.16576,0.85781,0.88371,63683.9807588945
"2025may19","petite","001","5",903.33077,255,0,255,255,8176.36141,3341.11615,132.61172,40.35068,28.50402,21.49176,0.64549,230349.34537,255,100,428145,1,1.41561,0.70641,0.87998,34399.4260271158
"2025may19","petite","001","5",1619.96959,255,0,255,255,12215.94701,3389.15133,198.15355,54.46411,37.87098,159.17239,0.51846,413092.24473,255,100,767805,1,1.43815,0.69534,0.86835,84592.1096347629
"2025may19","petite","001","5",1953.00219,255,0,255,255,10835.95529,3400.65633,238.50481,54.82693,45.35434,19.43982,0.43144,498015.55908,255,100,925650,1,1.20886,0.82723,0.85181,86293.961744847
"2025may19","petite","001","5",1929.32944,255,0,255,255,1658.24477,3412.58536,210.88363,53.64725,45.78983,91.66755,0.54517,491979.00684,255,100,914430,1,1.1716,0.85354,0.90419,80842.7384147649
"2025may19","petite","001","5",1242.81958,255,0,255,255,11630.12414,3415.65987,170.6061,41.7505,37.90151,24.93429,0.53657,316918.99214,255,100,589050,1,1.10155,0.90781,0.86842,38105.1490800186
"2025may19","petite","001","5",1407.45282,255,0,255,255,7900.38662,3431.19574,184.23871,47.8749,37.4314,70.99491,0.52105,358900.46902,255,100,667080,1,1.279,0.78186,0.86465,57454.2634952209
"2025may19","petite","001","5",1033.53091,255,0,255,255,4018.57328,3514.45804,145.20701,39.04535,33.70267,158.02761,0.61597,263550.38264,255,100,489855,1,1.15852,0.86317,0.87378,31167.8311774301
"2025may19","petite","001","5",1721.65483,255,0,255,255,9285.97874,3535.43233,184.38615,48.99489,44.74097,93.34468,0.63635,439021.98045,255,100,816000,1,1.09508,0.91318,0.89825,61581.6020871961
"2025may19","petite","001","5",1318.67999,255,0,255,255,14098.14277,3576.6273,200.15447,48.34854,34.72691,123.51515,0.41364,336263.39815,255,100,625005,1,1.39225,0.71826,0.8555,59176.4235970452
"2025may19","petite","001","5",906.55887,255,0,255,255,13824.62078,3582.96395,164.73813,40.00691,28.85168,52.22636,0.41978,231172.51158,255,100,429675,1,1.38664,0.72117,0.80526,33527.6913627545
"2025may19","petite","001","5",1802.89541,255,0,255,255,12946.01698,3608.8719,209.13441,51.65733,44.4374,132.3598,0.518,459738.33015,255,100,854505,1,1.16247,0.86023,0.85594,72176.2788672702
"2025may19","petite","001","5",1301.46344,255,0,255,255,10543.97339,3607.48549,171.71714,48.47052,34.18727,44.49748,0.55464,331873.17835,255,100,616845,1,1.41779,0.70532,0.87439,59625.4485418712
"2025may19","petite","001","5",1871.76161,255,0,255,255,3954.02321,3789.20492,212.39381,56.50689,42.17541,113.37954,0.52141,477299.20937,255,100,887145,1,1.33981,0.74638,0.87019,94471.9410684434
"2025may19","petite","001","5",1686.14569,255,0,255,255,7202.08991,3797.23795,187.98886,50.50056,42.51175,40.99219,0.59957,429967.15211,255,100,799170,1,1.18792,0.84181,0.89877,67435.2861041555
"2025may19","petite","001","5",1709.28043,255,0,255,255,2724.93319,3834.10944,195.2501,48.41227,44.95397,69.30207,0.56343,435866.50997,255,100,810135,1,1.07693,0.92857,0.88644,59410.7400894096
"2025may19","petite","001","5",1892.20626,255,0,255,255,4875.61399,3862.67783,211.49128,49.71195,48.46384,80.69596,0.53161,482512.59539,255,100,896835,1,1.02575,0.97489,0.89926,64325.1813994477
"2025may19","petite","001","5",909.24895,255,0,255,255,8875.78348,3856.85356,138.73139,40.64122,28.48565,161.57267,0.59367,231858.48343,255,100,430950,1,1.42673,0.70091,0.86889,35147.8554548383
"2025may19","petite","001","5",2285.49678,255,0,255,255,4393.03061,3899.67824,223.58318,58.26046,49.94785,89.49105,0.57453,582801.67905,255,100,1083240,1,1.16643,0.85732,0.88731,103542.906158691
"2025may19","petite","001","5",1227.7551,255,0,255,255,2637.55639,3898.81714,174.39943,42.16477,37.07423,153.507,0.50726,313077.54981,255,100,581910,1,1.13731,0.87927,0.87399,39250.7382273322
"2025may19","petite","001","5",1587.68856,255,0,255,255,8082.92066,3946.72786,197.39846,49.76775,40.61884,59.40902,0.51202,404860.5826,255,100,752505,1,1.22524,0.81617,0.86845,64542.0332157189
"2025may19","petite","001","5",1233.13527,255,0,255,255,5597.12915,3951.59981,181.23101,45.15527,34.77062,77.77779,0.4718,314449.4935,255,100,584460,1,1.29866,0.77002,0.8492,48208.5370651191
"2025may19","petite","001","5",1244.97165,255,0,255,255,14674.48685,3953.40039,197.90186,45.4482,34.8781,12.29244,0.39946,317467.76961,255,100,590070,1,1.30306,0.76743,0.84023,49152.8477687438
"2025may19","petite","001","5",957.13248,255,0,255,255,8886.08615,3998.1157,158.69218,43.35458,28.10911,46.03184,0.47761,244068.78226,255,100,453645,1,1.54237,0.64835,0.80534,42668.1263329109
"2025may19","petite","001","5",1998.19563,255,0,255,255,2045.3098,4052.05435,209.92003,53.82302,47.26939,178.82533,0.56982,509539.88606,255,100,947070,1,1.13864,0.87824,0.89797,81639.9648767236
"2025may19","petite","001","5",1511.82814,255,0,255,255,1365.50791,4100.55639,182.698,48.15885,39.97021,82.53751,0.56917,385516.17658,255,100,716550,1,1.20487,0.82997,0.85736,58482.6368133714
"2025may19","petite","001","5",1190.63192,255,0,255,255,1202.24636,4137.95064,175.43675,42.32208,35.81959,121.14627,0.48612,303611.13836,255,100,564315,1,1.18153,0.84636,0.85792,39691.6939214464
"2025may19","petite","001","5",233.49944,255,0,255,255,6833.51209,4164.707,96.48347,20.20234,14.71615,149.79495,0.3152,59542.3561,255,100,110670,1,1.3728,0.72844,0.79269,4317.21472822524
"2025may19","petite","001","5",1621.04562,255,0,255,255,12118.50303,4231.22575,182.52002,49.13243,42.00849,126.23372,0.61148,413366.63347,255,100,768315,1,1.16958,0.85501,0.89913,62101.6807850868
"2025may19","petite","001","5",1402.61067,255,0,255,255,6984.2788,4239.72308,185.20231,48.02256,37.18793,51.59735,0.51387,357665.7197,255,100,664785,1,1.29135,0.77438,0.86168,57987.5213996417
"2025may19","petite","001","5",1620.5076,255,0,255,255,6268.72493,4321.99888,196.86454,50.28001,41.03607,31.96464,0.52544,413229.4391,255,100,768060,1,1.22526,0.81615,0.86316,66555.6131051557
"2025may19","petite","001","5",1829.25825,255,0,255,255,11963.76691,4362.6748,207.84539,52.77781,44.12999,76.72526,0.53211,466460.85423,255,100,867000,1,1.19596,0.83615,0.87708,76975.5354016514
"2025may19","petite","001","5",1991.20141,255,0,255,255,10753.51579,4370.21889,223.04925,52.53697,48.257,18.92819,0.50295,507756.35927,255,100,943755,1,1.08869,0.91853,0.89299,75926.5537034425
"2025may19","petite","001","5",1678.61345,255,0,255,255,14065.95934,4442.16749,206.66063,49.62879,43.06526,59.60789,0.49391,428046.43094,255,100,795600,1,1.15241,0.86775,0.87962,64002.9044461107
"2025may19","petite","001","5",1695.29199,255,0,255,255,12647.95213,4478.5124,203.37069,49.26771,43.81191,107.58337,0.51508,432299.45638,255,100,803505,1,1.12453,0.88926,0.89352,62616.0621026842
