"date","strain","image_num","replicate","Area","Mean","StdDev","Min","Max","X","Y","Perim.","Major","Minor","Angle","Circ.","IntDen","Median","X.Area","RawIntDen","Ch","AR","Round","Solidity"
"2025may19","grande","002","3",16.86683,4339.23828,1794.3527,3010,12368,28.58936,231.52431,15.43344,5.02736,4.27172,89.88055,0.88985,73189.19303,3669,100,13603512,1,1.17689,0.84969,0.98662
"2025may19","grande","002","3",15.65629,4082.41065,349.76498,3442,5671,33.80314,232.49737,15.31928,4.92432,4.04811,32.77333,0.83834,63915.41193,3987,100,11879815,1,1.21645,0.82207,0.97996
"2025may19","grande","002","3",19.22334,3026.88889,300.01624,2598,4957,129.45286,233.73914,16.55669,5.45409,4.48763,127.85762,0.88124,58186.92545,2955,100,10815074,1,1.21536,0.8228,0.98729
"2025may19","grande","002","3",18.11503,4638.48352,1637.27337,2919,9823,92.14057,233.78697,16.01286,5.01792,4.59648,164.56879,0.88779,84026.26292,3877,100,15617774,1,1.09169,0.91601,0.98609
"2025may19","grande","002","3",17.26496,5180.37301,1300.61294,3955,12171,28.36659,236.28677,15.8054,5.19812,4.22892,45.89751,0.86849,89438.94424,4700,100,16623817,1,1.22918,0.81355,0.9821
"2025may19","grande","003","3",21.47763,5170.93312,504.31018,4227,8637,353.61552,4.86452,17.47985,5.50314,4.96919,168.41595,0.88333,111059.41146,5114,100,20642365,1,1.10745,0.90297,0.98714
"2025may19","grande","003","3",19.75598,8034.20861,853.86707,6586,12882,332.26797,5.75415,16.91085,5.69465,4.41714,125.77248,0.86812,158723.66795,7882,100,29501614,1,1.28922,0.77566,0.9867
"2025may19","grande","003","3",18.29257,2575.02941,301.06214,2022,5038,149.64372,8.27334,16.42779,5.59696,4.16134,36.81596,0.85178,47103.91727,2529,100,8755100,1,1.34499,0.7435,0.98636
"2025may19","grande","003","3",17.64695,6681.17866,1344.66313,5458,16315,305.69386,8.08004,15.8054,4.98315,4.50896,12.98321,0.88771,117902.45374,6260,100,21914266,1,1.10517,0.90484,0.98602
"2025may19","grande","003","3",22.25776,6961.57095,1399.57638,5610,14770,353.04494,10.75264,18.29191,6.23052,4.54849,29.55391,0.83594,154948.96831,6357,100,28800019,1,1.3698,0.73003,0.98126
"2025may19","grande","003","3",15.77466,6407.48499,682.8054,5408,9312,335.99466,10.88349,15.38004,4.98964,4.02533,117.28674,0.83802,101075.86771,6221,100,18786746,1,1.23956,0.80674,0.97815
"2025may19","grande","003","3",19.87434,3148.98674,515.51899,2313,6457,145.03461,11.59099,17.29756,5.54809,4.56099,37.84806,0.83471,62584.04608,3024,100,11632357,1,1.21642,0.82208,0.98467
"2025may19","grande","003","3",17.7438,5653.03366,513.82165,4981,10316,324.66059,12.36557,16.25592,5.27638,4.28175,89.06952,0.84379,100306.28296,5556,100,18643705,1,1.2323,0.81149,0.98404
"2025may19","grande","003","3",19.38475,8608.06717,1846.59929,6516,15624,347.15775,12.17589,16.85009,5.65551,4.36414,4.43839,0.85796,166865.21939,7794,100,31014866,1,1.2959,0.77166,0.98672
"2025may19","grande","003","3",17.9052,2645.84075,456.15545,1974,4750,71.03637,14.34036,16.05583,5.2338,4.35584,148.26665,0.87282,47374.3138,2514,100,8805358,1,1.20156,0.83225,0.98476
"2025may19","grande","003","3",16.03828,6623.89299,1167.62021,5434,11454,295.59852,14.83418,15.3297,4.99211,4.09057,166.7792,0.85763,106235.87478,6160,100,19745825,1,1.2204,0.81941,0.9848
"2025may19","grande","003","3",20.19177,5022.63682,2581.31625,2757,14900,141.09006,15.81736,17.05018,5.40678,4.75495,13.98757,0.87282,101415.94819,3887,100,18849956,1,1.13708,0.87944,0.98633
"2025may19","grande","003","3",19.75598,7009.90986,1751.6236,5244,14463,302.12449,16.92345,17.03238,5.78803,4.34588,17.03925,0.85577,138487.64195,6288,100,25740389,1,1.33184,0.75084,0.98683
"2025may19","grande","003","3",18.17959,6619.68955,955.82742,5453,13040,349.29508,17.97773,16.09142,4.94035,4.68529,108.72953,0.88228,120343.24809,6314,100,22367931,1,1.05444,0.94837,0.98398
"2025may19","grande","003","3",21.40231,4011.66591,596.21963,3199,7252,199.23638,19.28474,17.47248,5.51245,4.94341,152.96754,0.88097,85858.92601,3832,100,15958407,1,1.11511,0.89677,0.98734
"2025may19","grande","003","3",20.33704,5634.61534,673.83465,4758,8625,305.73674,21.08899,16.86789,5.14395,5.03386,15.32091,0.89821,114591.39016,5422,100,21298846,1,1.02187,0.9786,0.98914
"2025may19","grande","003","3",18.33024,4178.76108,1522.27507,2405,12228,74.96433,21.26555,16.40262,5.21201,4.47788,84.77209,0.85615,76597.67533,3715,100,14237039,1,1.16394,0.85915,0.98525
"2025may19","grande","003","3",19.99809,4491.47646,433.86053,3815,7344,291.05809,22.5341,16.86789,5.42058,4.69735,45.71338,0.88324,89820.94162,4378,100,16694818,1,1.15397,0.86658,0.98542
"2025may19","grande","003","3",18.10427,5222.75364,1190.44149,4328,12611,348.18968,23.21143,16.11659,5.26047,4.38194,77.77061,0.87588,94554.1345,4849,100,17574566,1,1.20049,0.83299,0.98507
"2025may19","grande","003","3",18.09889,4848.74138,397.21191,4274,8365,310.33147,24.38947,16.23812,5.07054,4.54473,136.60125,0.86256,87756.82904,4790,100,16311166,1,1.1157,0.8963,0.98133
"2025may19","grande","003","3",23.55438,7031.87506,1462.93522,5391,13657,325.64107,24.9825,18.37047,6.09316,4.92197,13.56188,0.87708,165631.45519,6467,100,30785549,1,1.23795,0.80779,0.98737
"2025may19","grande","003","3",16.30191,4490.39637,686.25949,3736,8289,295.65858,25.27812,15.27936,4.97327,4.17356,85.36284,0.87748,73202.04625,4308,100,13605901,1,1.19162,0.8392,0.98633
"2025may19","grande","003","3",17.38333,4001.49675,779.41332,2934,7267,74.74111,26.92773,16.081,5.14691,4.30027,80.59091,0.84473,69559.32215,3742,100,12928836,1,1.19688,0.83551,0.98371
"2025may19","grande","003","3",18.13117,3701.73175,968.71851,2500,8068,69.59398,27.16085,16.55669,5.3428,4.32083,112.87054,0.83117,67116.72544,3367,100,12474836,1,1.23652,0.80872,0.97922
"2025may19","grande","003","3",18.64767,4759.83381,396.71013,4042,7343,313.14064,28.07882,16.48855,5.57661,4.2576,17.62402,0.86192,88759.78937,4670,100,16497584,1,1.3098,0.76347,0.98508
"2025may19","grande","003","3",20.62757,2392.1831,460.35278,1888,5474,91.22033,29.74984,18.02368,5.89035,4.45879,100.37767,0.79794,49344.91905,2267,100,9171630,1,1.32106,0.75697,0.97112
"2025may19","grande","003","3",16.38261,3878.29031,526.98011,3309,7247,292.24999,31.49464,15.46903,5.15729,4.04456,144.41512,0.86033,63536.53505,3731,100,11809394,1,1.27512,0.78424,0.98369
"2025may19","grande","003","3",20.82663,3985.45466,1343.41196,2403,7681,71.94139,32.2167,17.22205,5.36361,4.94392,65.87458,0.88239,83003.60578,3372,100,15427695,1,1.08489,0.92175,0.988
"2025may19","grande","003","3",20.98804,6601.60549,1639.51686,4773,13480,328.82381,32.5673,17.45468,5.53704,4.82619,162.2266,0.86568,138554.75418,5917,100,25752863,1,1.14729,0.87162,0.98262
"2025may19","grande","003","3",20.39084,4642.06121,429.69117,4046,6879,341.75635,32.59186,17.28281,5.45895,4.75594,172.53364,0.85786,94655.52917,4522,100,17593412,1,1.14782,0.87122,0.98339
"2025may19","grande","003","3",21.48301,5556.82394,849.87573,4336,9677,335.29032,33.12061,18.18818,5.98809,4.56791,24.16979,0.81607,119377.33022,5258,100,22188398,1,1.3109,0.76283,0.97569
"2025may19","grande","003","3",18.23877,4248.36755,379.98998,3671,6078,347.66476,34.66592,16.26329,5.41952,4.28494,177.52868,0.86654,77485.01045,4146,100,14401966,1,1.26478,0.79065,0.9859
"2025may19","grande","003","3",25.16305,2650.37994,521.87182,2118,5371,91.00887,35.9493,18.9499,5.94271,5.39125,91.2712,0.88056,66691.64367,2472,100,12395827,1,1.10229,0.9072,0.98713
"2025may19","grande","003","3",17.70076,4847.27933,521.29814,4019,7412,332.8915,37.40684,16.15956,5.0734,4.44225,125.00395,0.85181,85800.50814,4720,100,15947549,1,1.14208,0.87559,0.98136
"2025may19","grande","003","3",19.42241,4806.32659,1111.72068,3743,9968,327.92822,37.99446,16.79238,5.51175,4.48667,82.47421,0.86554,93350.44544,4417,100,17350839,1,1.22847,0.81402,0.98593
"2025may19","grande","003","3",18.87363,4465.8455,701.53765,3721,9613,339.12445,37.49927,16.45296,5.34786,4.49351,138.52332,0.87615,84286.72766,4271,100,15666186,1,1.19013,0.84024,0.98803
"2025may19","grande","003","3",15.73699,4588.19624,564.64102,3546,7364,163.82237,40.0517,15.183,4.91831,4.07395,103.62541,0.85786,72204.41766,4432,100,13420474,1,1.20726,0.82832,0.9781
"2025may19","grande","003","3",15.80694,4911.1324,535.43799,4071,7654,170.61207,41.22567,15.15783,4.70022,4.28193,40.86929,0.86454,77629.95759,4756,100,14428907,1,1.09769,0.91101,0.98277
"2025may19","grande","003","3",18.64767,5665.61396,1279.501,4448,11533,166.37405,44.80579,16.39219,5.38574,4.40848,89.50917,0.87209,105650.47474,5103,100,19637018,1,1.22168,0.81855,0.98704
"2025may19","grande","003","3",21.06874,5137.62155,400.19261,4252,7356,191.14154,45.90074,17.40434,5.73734,4.67561,89.02684,0.87404,108243.2212,5094,100,20118926,1,1.22708,0.81494,0.98802
"2025may19","grande","003","3",22.04255,5080.28948,288.74698,4271,7034,199.20281,45.48301,17.91258,5.97179,4.69967,173.33132,0.86329,111982.54623,5070,100,20813946,1,1.27068,0.78698,0.98592
"2025may19","grande","003","3",21.18173,5799.10744,365.77069,4881,7471,205.16127,46.04372,17.45468,5.6546,4.76947,165.74799,0.87367,122835.10025,5710,100,22831086,1,1.18558,0.84347,0.98561
"2025may19","grande","003","3",22.75273,5975.02601,999.14413,4600,12080,211.78444,46.50345,17.93775,5.70379,5.07903,170.58655,0.8886,135948.18068,5699,100,25268385,1,1.12301,0.89047,0.98889
"2025may19","grande","003","3",14.83851,5780.33212,732.66518,4716,10576,184.09043,50.00294,14.86444,5.04234,3.74686,136.36081,0.84392,85771.49289,5631,100,15942156,1,1.34575,0.74308,0.9794
"2025may19","grande","003","3",20.39084,3651.17836,356.66366,3089,5670,267.15985,50.42079,16.97899,5.60669,4.63062,148.34298,0.88884,74450.59516,3583,100,13837966,1,1.21079,0.82591,0.98878
"2025may19","grande","003","3",16.4956,6967.07697,416.93257,6127,8449,191.76485,51.71613,15.39047,4.82522,4.35272,140.00728,0.87513,114926.10123,6915,100,21361058,1,1.10855,0.90208,0.98443
"2025may19","grande","003","3",19.21796,6004.03024,375.6238,5321,7989,177.75703,54.06078,16.91085,5.3001,4.61672,89.81624,0.84447,115385.23409,5912,100,21446396,1,1.14802,0.87106,0.97171
"2025may19","grande","003","3",20.39084,5587.10369,325.71642,4690,7174,218.97043,56.86987,17.28281,5.56764,4.66309,43.45989,0.85786,113925.73952,5526,100,21175123,1,1.19398,0.83753,0.97996
"2025may19","grande","003","3",16.77537,6603.55292,455.82408,5817,10951,200.98372,56.58249,15.59793,5.2692,4.05357,23.05352,0.86646,110777.02253,6515,100,20589878,1,1.29989,0.7693,0.98391
"2025may19","grande","003","3",20.18639,7097.29264,670.68633,6247,10798,208.16345,59.47514,17.12569,5.46075,4.7067,85.80866,0.86491,143268.74524,6910,100,26629042,1,1.16021,0.86191,0.98336
"2025may19","grande","003","3",17.20578,8784.30738,1424.21305,7460,16035,195.85607,59.43534,15.67649,5.0268,4.35806,50.00569,0.8798,151140.8632,8250,100,28092215,1,1.15345,0.86697,0.98673
"2025may19","grande","003","3",17.8245,7570.63356,707.63553,6671,11827,180.48656,59.62751,16.15956,5.53225,4.10228,111.51487,0.85776,134942.75622,7353,100,25081509,1,1.34858,0.74152,0.98557
"2025may19","grande","003","3",18.49164,5894.00378,403.90989,4963,7634,156.04608,60.82735,16.61008,5.25825,4.47759,81.53258,0.84225,108989.80035,5808,100,20257691,1,1.17435,0.85154,0.97864
"2025may19","grande","003","3",20.89658,5909.47219,400.78507,4978,8786,165.68049,60.95372,17.57621,5.69508,4.67181,25.13872,0.85003,123487.73626,5881,100,22952390,1,1.21903,0.82032,0.98267
"2025may19","grande","003","3",17.94286,4156.38351,294.0062,3408,5507,301.82388,60.90928,16.34923,5.35686,4.26473,41.9739,0.84354,74577.42188,4145,100,13861539,1,1.25608,0.79613,0.97872
"2025may19","grande","003","3",16.89373,5832.0586,1489.26189,4684,11643,296.41835,62.69981,15.57276,4.91974,4.37214,69.51255,0.8754,98525.22645,5200,100,18312664,1,1.12525,0.88869,0.98279
"2025may19","grande","003","3",19.14802,5244.08092,297.9143,4488,6345,144.80282,63.54433,16.72856,5.54211,4.39905,130.10338,0.85984,100413.77336,5194,100,18663684,1,1.25984,0.79375,0.98465
"2025may19","grande","003","3",21.96723,6773.55915,720.50542,5409,10093,160.67575,63.67836,17.88741,5.79035,4.83037,43.15092,0.86276,148796.33083,6612,100,27656442,1,1.19874,0.83421,0.98599
"2025may19","grande","003","3",20.07341,9851.22728,2451.52884,7621,16383,192.40403,64.11996,17.09315,5.57804,4.58194,66.57641,0.86335,197747.72818,8689,100,36754929,1,1.2174,0.82143,0.98443
"2025may19","grande","003","3",16.40952,7814.20525,565.13001,7023,10826,198.18836,63.53031,15.30453,4.98271,4.19315,3.97973,0.88037,128227.32079,7661,100,23833326,1,1.1883,0.84154,0.98292
"2025may19","grande","003","3",20.01423,8794.61183,1353.10527,7136,12890,208.97901,65.3601,16.99679,5.61467,4.53863,52.23707,0.87059,176017.37101,8188,100,32715956,1,1.23709,0.80835,0.98661
"2025may19","grande","003","3",21.85425,4908.8321,398.86607,4194,8264,139.65789,67.57287,17.91258,6.31336,4.40743,145.46491,0.85591,107278.82591,4857,100,19939676,1,1.43244,0.69811,0.9882
"2025may19","grande","003","3",16.00062,7989.52522,510.954,7273,10689,188.18599,67.53563,15.73726,5.61274,3.62971,123.88889,0.81187,127837.3769,7856,100,23760848,1,1.54633,0.64669,0.98136
"2025may19","grande","003","3",17.59315,6986.94159,418.69835,6269,9334,149.79729,67.40517,15.9165,4.99099,4.48815,136.94638,0.87269,122922.32893,6891,100,22847299,1,1.11204,0.89925,0.98242
"2025may19","grande","003","3",19.68066,8396.00109,1947.19185,6788,15803,169.99486,67.59967,16.70339,5.45881,4.59042,134.36866,0.88642,165238.8266,7548,100,30712572,1,1.18917,0.84092,0.98825
"2025may19","grande","003","3",22.63437,5688.41431,355.1977,4892,8036,238.81336,69.35703,18.19861,6.04511,4.76732,121.79833,0.85882,128753.67886,5640,100,23931159,1,1.26803,0.78862,0.98329
"2025may19","grande","003","3",19.42241,7201.65319,444.3543,6371,9861,164.15362,68.92194,16.64262,5.44576,4.54103,33.9356,0.88119,139873.46049,7129,100,25997968,1,1.19923,0.83387,0.98715
"2025may19","grande","003","3",19.54077,5223.30699,556.02498,4370,8806,247.03248,69.47768,16.87526,5.50792,4.51715,90.29339,0.86228,102067.45975,5115,100,18971051,1,1.21933,0.82012,0.98229
"2025may19","grande","003","3",15.86074,5212.21879,311.69985,4573,7046,300.87697,70.75276,15.2008,5.02437,4.01931,14.56723,0.86258,82669.63717,5167,100,15365621,1,1.25006,0.79996,0.98332
"2025may19","grande","003","3",16.83455,7516.01662,271.02499,6854,9707,179.6192,71.06812,15.71946,5.51899,3.88376,145.37304,0.85612,126528.74765,7496,100,23517616,1,1.42104,0.70371,0.98816
"2025may19","grande","003","3",19.04042,7204.45832,330.18333,6551,9608,210.78247,71.3119,16.5211,5.34603,4.53477,68.1355,0.87661,137175.89757,7148,100,25496578,1,1.1789,0.84825,0.98896
"2025may19","grande","003","3",18.67457,6591.48833,533.23101,5585,9295,147.58704,71.30027,16.55669,5.29596,4.48969,168.93649,0.85608,123093.18695,6472,100,22879056,1,1.17958,0.84776,0.98426
"2025may19","grande","003","3",16.59782,7332.12771,329.05557,6687,10698,174.18785,72.05905,15.51937,4.86827,4.34097,134.65892,0.86599,121697.34516,7288,100,22619614,1,1.12147,0.89169,0.98217
"2025may19","grande","003","3",16.70542,7376.2438,300.38297,6731,9720,168.45407,72.56761,15.46903,4.97905,4.2719,83.43803,0.87729,123223.28482,7338,100,22903237,1,1.16554,0.85797,0.98603
"2025may19","grande","003","3",20.62219,6289.17062,860.47498,5329,10988,295.28314,73.01813,17.08272,5.29427,4.95951,79.66551,0.88804,129696.45663,6012,100,24106391,1,1.0675,0.93677,0.98712
"2025may19","grande","003","3",18.62076,8689.43109,587.55099,7692,11930,190.7478,72.98625,16.30626,5.27561,4.49402,144.37462,0.88003,161803.85234,8541,100,30074121,1,1.17392,0.85185,0.9859
"2025may19","grande","003","3",19.50849,7743.9225,2282.67181,5340,14239,289.41179,73.38008,16.68559,5.46842,4.54226,44.86422,0.88054,151072.25528,6640,100,28079463,1,1.2039,0.83064,0.98734
"2025may19","grande","003","3",16.45256,8733.31753,564.50926,7745,11628,196.57753,73.44404,15.3831,4.93898,4.24137,40.78633,0.87369,143685.40166,8596,100,26706485,1,1.16448,0.85875,0.98645
"2025may19","grande","003","3",16.66776,6049.24177,223.78474,5299,7098,235.52146,73.67585,15.3653,5.05078,4.20174,158.99941,0.88717,100827.33081,6034,100,18740551,1,1.20207,0.8319,0.9882
"2025may19","grande","003","3",19.7237,8523.33524,426.98232,7672,11730,184.41217,74.70574,16.82492,5.62773,4.46237,147.59692,0.87557,168111.70232,8426,100,31246547,1,1.26115,0.79292,0.98814
"2025may19","grande","003","3",22.48911,6504.89474,686.02723,5371,10058,246.61019,74.98191,18.06665,5.71605,5.00941,73.51672,0.86582,146289.26893,6335,100,27190460,1,1.14106,0.87638,0.98492
"2025may19","grande","003","3",21.23553,7432.92323,938.04252,6462,12764,216.47218,76.10155,17.97334,6.28673,4.30079,81.0835,0.82607,157842.04118,7205,100,29337748,1,1.46176,0.68411,0.98564
"2025may19","grande","003","3",16.5494,5409.23895,774.22985,4374,9221,280.26161,75.59147,15.59793,5.34416,3.94287,76.67372,0.85479,89519.65754,5199,100,16638819,1,1.3554,0.73779,0.98606
"2025may19","grande","003","3",22.52139,8234.57,520.52766,7546,11281,178.10949,76.12248,17.96292,5.95871,4.8123,160.63509,0.8771,185453.93988,8117,100,34469910,1,1.23822,0.80761,0.99053
"2025may19","grande","003","3",17.00133,8339.34525,385.30471,7656,10056,207.65282,76.00789,15.60836,5.14877,4.20426,41.59697,0.87696,141779.9933,8247,100,26352331,1,1.22465,0.81656,0.98997
"2025may19","grande","003","3",13.39662,5441.65743,262.89461,4709,6622,276.14998,76.38578,13.99161,4.36897,3.90415,139.91957,0.85994,72899.82064,5410,100,13549727,1,1.11906,0.89361,0.97705
"2025may19","grande","003","3",17.70076,5192.4538,535.84492,4411,8984,299.40949,77.1693,15.84836,5.18645,4.34542,150.0685,0.88559,91910.35713,5037,100,17083173,1,1.19354,0.83784,0.98828
"2025may19","grande","003","3",14.94611,6630.2293,600.87032,5538,10183,231.52506,77.7382,14.87181,5.01754,3.79269,114.59569,0.8492,99096.13232,6538,100,18418777,1,1.32295,0.75589,0.98197
"2025may19","grande","003","3",17.60929,7880.37702,1321.50737,6205,14222,224.28303,78.35015,15.90913,5.16104,4.34425,37.78623,0.8743,138767.86805,7407,100,25792474,1,1.18801,0.84174,0.98599
"2025may19","grande","003","3",15.00529,5859.03299,902.86241,4751,12085,274.13845,80.86177,14.93257,5.08974,3.75369,116.08887,0.84564,87916.49631,5678,100,16340843,1,1.35593,0.7375,0.98101
"2025may19","grande","003","3",15.66705,5993.40694,826.55206,4852,11124,286.30567,81.04072,15.12224,4.9589,4.02265,32.34322,0.86092,93899.01823,5742,100,17452801,1,1.23275,0.8112,0.97948
"2025may19","grande","003","3",22.49449,8688.85817,719.87641,7583,12085,215.86183,82.32026,17.89478,5.84157,4.90294,100.55378,0.88274,195451.40212,8435,100,36328116,1,1.19144,0.83932,0.98725
"2025may19","grande","003","3",18.97048,7523.49121,658.63247,6556,11484,233.84303,82.44609,16.82492,5.53683,4.36241,86.97689,0.84214,142724.20758,7340,100,26527830,1,1.26921,0.78789,0.98272
"2025may19","grande","003","3",19.00276,7331.56031,972.64332,6180,13720,142.50571,83.18605,16.96119,5.5765,4.33875,101.54489,0.83007,139319.85724,7060,100,25895071,1,1.28528,0.77804,0.97745
"2025may19","grande","003","3",19.91739,4349.64425,480.53669,3555,6763,113.55352,83.23589,16.74636,5.1553,4.91913,101.19964,0.89249,86633.54122,4229,100,16102383,1,1.04801,0.95419,0.98839
"2025may19","grande","003","3",18.12579,2915.43396,296.92466,2423,5071,330.49104,83.00423,16.09879,5.35868,4.30675,147.99073,0.87886,52844.54141,2866,100,9822097,1,1.24425,0.8037,0.98682
"2025may19","grande","003","3",18.70685,7390.27006,804.70467,6533,14034,238.46337,83.97363,16.77153,5.56378,4.28096,59.52182,0.83573,138248.65484,7172,100,25695969,1,1.29966,0.76943,0.98054
"2025may19","grande","003","3",14.41347,6175.03994,557.3566,5224,8874,271.99095,84.00164,14.42434,4.67009,3.92965,150.94601,0.87054,89003.76927,6058,100,16542932,1,1.18842,0.84145,0.9806
"2025may19","grande","003","3",17.1735,10253.60338,1288.70286,9051,16383,193.84057,83.99096,15.70166,5.21773,4.19071,3.57384,0.87534,176090.25078,9815,100,32729502,1,1.24507,0.80317,0.98732
"2025may19","grande","003","3",17.82988,7788.63368,1633.0029,6436,16383,278.09248,84.27191,16.09142,5.15633,4.40269,163.2871,0.86531,138870.40331,7219,100,25811532,1,1.17118,0.85384,0.98367
"2025may19","grande","003","3",22.9518,7822.93812,1058.21324,6170,13432,138.5148,85.88678,18.07708,6.07649,4.80922,140.39794,0.88261,179550.51721,7573,100,33372654,1,1.26351,0.79145,0.98968
"2025may19","grande","003","3",17.99129,5240.13248,286.265,4549,6955,266.94137,85.51697,15.9343,4.95427,4.62373,30.00035,0.89044,94276.71685,5193,100,17523003,1,1.07149,0.93328,0.98643
"2025may19","grande","003","3",21.60138,7341.24932,511.71178,6211,9760,240.09752,88.57694,17.62961,5.61393,4.89919,165.71469,0.87339,158581.10423,7239,100,29475116,1,1.14589,0.87269,0.98467
"2025may19","grande","003","3",20.72979,12042.09214,2538.25906,8793,16383,213.5255,88.96973,17.19688,5.35517,4.92869,101.37144,0.88086,249630.05328,10648,100,46398181,1,1.08653,0.92036,0.98656
"2025may19","grande","003","3",12.93393,6100.79534,437.66335,5419,8307,274.28702,88.39116,13.72338,4.49206,3.66602,56.47783,0.86301,78907.2366,5978,100,14666312,1,1.22533,0.81611,0.98404
"2025may19","grande","003","3",16.02752,6833.59987,861.46863,5781,11544,279.43073,88.82733,15.28674,4.85375,4.20435,43.24742,0.86188,109525.68131,6515,100,20357294,1,1.15446,0.86621,0.98155
"2025may19","grande","003","3",16.53864,6919.23227,1050.30067,5679,10432,285.59375,89.09585,15.35487,4.93859,4.2639,149.08126,0.88149,114434.68736,6429,100,21269720,1,1.15823,0.86339,0.98494
"2025may19","grande","003","3",16.97443,8651.83962,1748.02499,6946,16083,135.51966,91.21729,15.57276,5.0262,4.29997,85.3457,0.87958,146860.07258,8014,100,27296554,1,1.16889,0.85551,0.98486
"2025may19","grande","003","3",16.74847,7775.70896,276.06049,7048,9881,150.65705,91.25372,15.6409,5.20027,4.10071,147.75835,0.86032,130231.197,7753,100,24205782,1,1.26814,0.78856,0.98497
"2025may19","grande","003","3",19.79902,8543.13125,709.27991,7572,12751,221.26418,92.21829,17.12569,5.96981,4.22273,71.64261,0.84832,169145.64167,8346,100,31438723,1,1.41373,0.70735,0.98554
"2025may19","grande","003","3",14.70938,7659.51646,1461.06141,6187,15891,130.86675,91.53482,14.69994,4.72738,3.96172,165.79139,0.85541,112666.75308,7132,100,20941118,1,1.19326,0.83804,0.97818
"2025may19","grande","003","3",19.92277,8536.26573,648.31986,7333,11551,227.36152,91.99555,16.86051,5.43628,4.66615,135.90275,0.88068,170066.02179,8344,100,31609792,1,1.16505,0.85834,0.98826
"2025may19","grande","003","3",20.57377,6949.02301,976.63011,5665,11720,289.50065,93.21741,17.31536,5.90828,4.43367,98.12246,0.8623,142967.57414,6634,100,26573064,1,1.33259,0.75042,0.98633
"2025may19","grande","003","3",20.13259,6796.84313,670.7798,5873,11054,243.80662,93.45804,17.13612,5.87241,4.36509,130.80303,0.86156,136838.07138,6666,100,25433787,1,1.34531,0.74332,0.98564
"2025may19","grande","003","3",17.29186,6020.15215,345.41237,5309,8052,281.92854,93.80905,15.9165,5.01403,4.39102,5.85507,0.85774,104099.64641,5958,100,19348769,1,1.14188,0.87575,0.98318
"2025may19","grande","003","3",18.02357,7816.8409,670.85285,6982,11085,232.58983,94.49336,15.89133,5.17198,4.43704,139.53137,0.89687,140887.34795,7631,100,26186417,1,1.16564,0.8579,0.98966
"2025may19","grande","003","3",19.04042,7752.55496,1613.44457,6275,15235,301.14766,95.49628,16.70339,5.64349,4.29575,79.92809,0.85758,147611.88663,7126,100,27436292,1,1.31374,0.76119,0.98538
"2025may19","grande","003","3",15.37114,8842.53448,352.30908,8130,11577,191.25958,95.14507,15.11487,5.22502,3.74566,40.03494,0.84549,135919.85947,8780,100,25263121,1,1.39496,0.71687,0.98466
"2025may19","grande","003","3",15.67781,7992.85861,1125.62621,6686,14249,130.78318,95.62741,14.87181,4.72128,4.22801,31.73288,0.89077,125310.53751,7651,100,23291190,1,1.11667,0.89552,0.9883
"2025may19","grande","003","3",21.00418,6901.6688,1103.70839,5343,13956,120.80715,96.59591,17.53325,5.69285,4.69771,84.78182,0.8586,144963.89121,6649,100,26944115,1,1.21184,0.82519,0.98661
"2025may19","grande","003","3",13.85394,8452.56544,191.9431,7859,9420,182.65522,96.52973,14.14568,4.52881,3.89492,143.65934,0.87003,117101.29278,8445,100,21765356,1,1.16275,0.86003,0.98339
"2025may19","grande","003","3",16.94753,8767.09206,1564.36501,7438,16236,135.75148,97.32735,15.63353,5.08766,4.2413,98.75968,0.87137,148580.57529,8152,100,27616340,1,1.19955,0.83364,0.98917
"2025may19","grande","003","3",14.47265,7962.63755,299.67186,7356,10274,228.50928,97.50231,14.38137,4.6415,3.97009,108.11991,0.87934,115240.50217,7921,100,21419495,1,1.16912,0.85535,0.98625
"2025may19","grande","003","3",20.27786,4928.83099,333.26784,4246,6182,313.20083,97.90924,17.13612,5.54006,4.66035,22.86488,0.86778,99946.12907,4857,100,18576764,1,1.18876,0.84121,0.981
"2025may19","grande","003","3",15.94682,9039.18725,441.43142,8380,11752,194.98026,98.28517,15.19343,4.97174,4.08391,75.39548,0.86811,144146.29922,8941,100,26792151,1,1.2174,0.82143,0.98178
"2025may19","grande","003","3",18.93281,11121.15288,1192.22347,9891,16252,208.98877,98.40391,16.49593,5.5939,4.30934,82.82641,0.87432,210554.72542,10713,100,39135337,1,1.29809,0.77036,0.98932
"2025may19","grande","003","3",13.96154,6499.92139,585.72921,5381,9510,115.69814,98.06124,14.74291,4.86226,3.65599,119.41475,0.80719,90748.9024,6386,100,16867296,1,1.32994,0.75191,0.97888
"2025may19","grande","003","3",13.81089,7534.49591,283.73849,6891,9059,145.04633,98.29761,14.07755,4.55339,3.86186,170.05347,0.87575,104058.12227,7492,100,19341051,1,1.17907,0.84813,0.98485
"2025may19","grande","003","3",17.98052,6006.8064,480.79721,5226,8762,281.23154,98.9009,16.081,5.01104,4.56861,19.6623,0.87375,108005.53071,5879,100,20074747,1,1.09684,0.91171,0.98671
"2025may19","grande","003","3",17.1466,9117.13241,396.63134,8461,11822,187.1127,100.26634,15.66607,4.83512,4.51524,124.04011,0.87795,156327.80877,9046,100,29056301,1,1.07084,0.93384,0.9844
"2025may19","grande","003","3",15.65629,7700.03162,383.9385,7002,9627,140.39133,100.85164,15.0541,4.66756,4.2708,111.38827,0.86814,120553.94089,7602,100,22407092,1,1.0929,0.915,0.98228
